VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
JHMZC5F38J,Snohomish,Bothell,WA,98012,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,44,147684981,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
KNDJX3AE2G,Snohomish,Bothell,WA,98012,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,44,208993893,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1N4AZ1CP4J,Snohomish,Bothell,WA,98012,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,44,283991711,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1N4AZ1CV0M,Snohomish,Bothell,WA,98012,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,148204878,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJYGDEE3M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,171469805,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EA1M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,141056989,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1V2WNPE80P,Snohomish,Bothell,WA,98012,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,245420437,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EA7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,235455965,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
W1KCG2DB6N,Snohomish,Bothell,WA,98012,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,240759389,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EA0K,Snohomish,Bothell,WA,98012,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,44,478070155,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1N4BZ1BV4N,Snohomish,Bothell,WA,98012,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,194582972,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
3FMTK4SX2N,Snohomish,Bothell,WA,98012,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,224490374,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1G1FY6S06K,Snohomish,Bothell,WA,98012,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,44,227450170,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGAEE1P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,240475847,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE0P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,244785817,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJSA1E26L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,44,2113394,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE4N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,211329079,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE2N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,196481575,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJYGDEE5M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,176297306,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGAEE4P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,249167082,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGAEE9P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,244086566,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1ECXM,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,175351781,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1N4AZ1CP7J,Snohomish,Bothell,WA,98012,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,44,272990861,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE6P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,244629717,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EAXP,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,230917998,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1N4AZ0CP4D,Snohomish,Bothell,WA,98012,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,44,110800959,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
3FMTK1RM5M,Snohomish,Bothell,WA,98012,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,169603010,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJXCBE22H,Snohomish,Bothell,WA,98012,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,44,170171242,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1N4BZ0CPXG,Snohomish,Bothell,WA,98012,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,44,193206933,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEEXP,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,253272778,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJSA1E57P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,249807498,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1N4BZ0CP9H,Snohomish,Bothell,WA,98012,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,44,8900916,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEEXN,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,224188492,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
JN1AZ0CP7C,Snohomish,Bothell,WA,98012,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,44,127418469,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEEXP,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,235081178,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EA8M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,177918926,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
KNDPYDAH1P,Snohomish,Bothell,WA,98012,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,44,252232172,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EA2J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,44,349687355,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
JTMAB3FV3M,Snohomish,Bothell,WA,98012,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,44,179709841,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1G1RC6S50H,Snohomish,Bothell,WA,98012,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,44,3361340,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE9P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,244832185,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
WMZ23BS09N,Snohomish,Bothell,WA,98012,2022,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,44,157739242,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1N4AZ0CP4F,Snohomish,Bothell,WA,98012,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,44,256407385,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EA0P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,240791141,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
LPSED3KA9M,Snohomish,Bothell,WA,98012,2021,POLESTAR,PS2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,233,0,44,177987680,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1G1FZ6S0XP,Snohomish,Bothell,WA,98012,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,238026127,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE0P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,244391227,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
JA4J24A55J,Snohomish,Bothell,WA,98012,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,44,221228528,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAXCBE55P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,235016995,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
3FMTK3R71N,Snohomish,Bothell,WA,98012,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,198777498,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGAEEXP,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,244645873,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEF4N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,219132630,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7PDSGABA5P,Snohomish,Bothell,WA,98012,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,253878061,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJXCAE22K,Snohomish,Bothell,WA,98012,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,44,239720617,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1N4BZ1CP4K,Snohomish,Bothell,WA,98012,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,44,6355275,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EB0K,Snohomish,Bothell,WA,98012,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,44,478018719,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
2C4RC1N71H,Snohomish,Bothell,WA,98012,2017,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,44,313747031,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,251371137,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE8P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,241273721,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7JRH60FW7P,Snohomish,Bothell,WA,98012,2023,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,41,0,44,227313859,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
LPSED3KA1N,Snohomish,Bothell,WA,98012,2022,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,209781827,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGAEE7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,237982769,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EB8J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,44,474108246,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1N4AZ0CP4D,Snohomish,Bothell,WA,98012,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,44,209643143,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EA2K,Snohomish,Bothell,WA,98012,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,44,477966079,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EB0P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,224421823,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEF2P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,220358519,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
KNDC3DLC5N,Snohomish,Bothell,WA,98012,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,205811259,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
4JGDM4EB4P,Snohomish,Bothell,WA,98012,2023,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,253650274,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7FCTGAAA0P,Snohomish,Bothell,WA,98012,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,234911554,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
1C4JJXP67N,Snohomish,Bothell,WA,98012,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,44,195278576,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGAEE8P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,238910850,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
WBY43AW06P,Snohomish,Bothell,WA,98012,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,235305703,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
JA4J24A52J,Snohomish,Bothell,WA,98012,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,44,147826073,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAXCBE67N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,196699079,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
KNDJP3AE9G,Snohomish,Bothell,WA,98012,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,44,150951783,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
KNDCC3LG4L,Snohomish,Bothell,WA,98012,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,44,148890913,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5UXTS1C03L,Snohomish,Bothell,WA,98012,2020,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,44,121632339,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE9P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,239008850,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EA6J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,44,207623615,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJXCBE45K,Snohomish,Bothell,WA,98012,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,44,203179763,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAXCBE50P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,233425020,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE0N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,218977398,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE1P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,230194639,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EB7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,229429168,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7PDSGABL7N,Snohomish,Bothell,WA,98012,2022,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,221021601,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EA9L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,44,2202798,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAXCBE59P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,252568459,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGAEE7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,229419011,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE2P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,244965885,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEFXN,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,193090397,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJ3E1EA1P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,224731867,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
7SAYGDEE2P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,252428879,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052007
5YJSA1DN0D,Snohomish,Bothell,WA,98012,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,44,207168216,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
5YJ3E1EA8L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,44,125780371,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
WVWKP7AU5F,Snohomish,Bothell,WA,98012,2015,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,44,349645201,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
5YJYGDEE3M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,151192170,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
WP0AA2Y15N,Snohomish,Bothell,WA,98012,2022,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,187394119,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
5YJ3E1EA5L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,44,116756790,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
2C4RC1N78J,Snohomish,Bothell,WA,98012,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,44,342460954,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
5YJ3E1EA7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,244502275,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
5YJ3E1EA1P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,231185650,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
1N4AZ0CP8E,Snohomish,Bothell,WA,98012,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,44,257312807,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
7SAYGDEE2P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,251349360,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
5YJXCBE28J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,44,332867167,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
5YJYGDEE9M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,161574906,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
1FTVW1EL8N,Snohomish,Bothell,WA,98012,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,235929564,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
5YJ3E1EA9P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,251376639,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
YSMED3KA3P,Snohomish,Bothell,WA,98012,2023,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,213343294,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052006
5YJSA1E22J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,44,474742964,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052005
